status,file,sol,obj,rsTime,preTime,totTime,variables,Constraints
$,normalized-ii32e2.opb,1,235,442.542,0.0345734,442.646,534,3013
&,normalized-reduced-mps-v2-20-10-roll3000.opb,timeout,-1,-1,-1,-1,8902,2864
$,normalized-lo_16x16_001.opb.metafix.opb,1,125,0.101752,0.0246556,0.163834,256,94
$,normalized-factor-size=9-P=7-Q=179.opb,1,7,0.0554729,0.023786,0.096286,99,244
&,normalized-reduced-mps-v2-20-10-momentum3.opb,timeout,-1,-1,-1,-1,93400,49197
&,normalized-reduced-mps-v2-20-10-boeing1.opb,timeout,-1,-1,-1,-1,8869,561
&,normalized-mps-v2-20-10-neos19.opb,timeout,-1,-1,-1,-1,1041679,127860
$,normalized-121.cudf.paranoid.opb,0,0,0,0.0557052,0.13142,3065,15316
$,normalized-jnh207.opb,1,95,0.103315,0.0298815,0.165191,200,900
$,normalized-aim-200-6_0-yes1-3.opb,1,200,0.170983,0.027058,0.263113,400,1400
$,normalized-lo_8x8_002.opb.metafix.opb,1,36,0.0431239,0.0280915,0.0863395,64,46
&,normalized-30_70_4.5_0.5_100.opb,timeout,-1,-1,-1,-1,10772,12051
$,normalized-lo_12x12_003.opb.metafix.opb,1,70,0.0535807,0.0253302,0.0943952,144,70
$,normalized-j3039_5.std.opb,1,55,0.347904,0.318654,1.42918,18662,65663
$,normalized-j1202_7.std.opb,1,90,1.18478,1.0706,4.91165,72842,234464
$,normalized-factor-size=9-P=97-Q=331.opb,1,97,0.0581303,0.0213225,0.0970732,99,244
&,normalized-m100_300_10_15.r.opb,timeout,-1,-1,-1,-1,297,100
$,normalized-j6044_1.std.opb,1,84,0.612131,0.613598,2.77323,36722,129239
$,normalized-mps-v2-20-10-neos8.opb,1,-3719,1.32777,0.284681,2.86837,23264,46328
&,normalized-reduced-mps-v2-20-10-bg512142.opb,timeout,-1,-1,-1,-1,16800,945
$,normalized-factor-size=9-P=151-Q=167.opb,1,151,0.0686991,0.0222718,0.108838,99,244
$,normalized-bf2670-001.opb,0,0,0.102653,0.0457354,0.209308,2786,4827
$,normalized-j3045_1.std.opb,1,82,2.39602,0.319029,3.52728,18662,65722
$,normalized-factor-size=9-P=307-Q=449.opb,1,307,0.0734193,0.0201334,0.109814,99,244
&,normalized-reduced-mps-v2-20-10-bienst2.opb,timeout,-1,-1,-1,-1,13736,597
$,normalized-factor-size=9-P=61-Q=307.opb,1,61,0.0690792,0.0208598,0.108314,99,244
&,normalized-reduced-mps-v2-20-10-dano3_5.opb,timeout,-1,-1,-1,-1,404336,3663
$,normalized-factor-size=9-P=149-Q=487.opb,1,149,0.0605685,0.0217041,0.102204,99,244
$,normalized-reduced-fir04_trarea_ac.opb,1,12940,0.414698,0.049048,0.524985,1945,3355
$,normalized-hanoi4.opb,1,718,0.821328,0.0464843,0.948931,1436,5652
$,normalized-factor-size=9-P=367-Q=389.opb,1,367,0.0757809,0.0219505,0.116474,99,244
$,normalized-s4-4-3-5pb.opb,1,60,0.167206,0.0288033,0.245241,720,2168
$,normalized-BA_RDC4.dot_fibo_20null10mast_rapportOE2.0_TMAX15_K67_cod2.opb,1,-22879,141.998,0.353875,143.319,40937,41436
&,normalized-g125.17.opb,timeout,-1,-1,-1,-1,4250,68397
$,normalized-sporttournament16.lin.opb,1,-65,4.08114,0.0240935,4.12658,344,448
&,normalized-faclay35.lin.opb,timeout,-1,-1,-1,-1,13829,39557
&,normalized-reduced-mps-v2-20-10-woodw.opb,timeout,-1,-1,-1,-1,252150,1098
$,normalized-fir02_trarea_ac.opb,1,24890,0.0501417,0.0284269,0.10926,644,1034
$,normalized-factor-size=9-P=421-Q=449.opb,1,421,0.0711462,0.0210012,0.109361,99,244
$,normalized-factor-size=9-P=71-Q=461.opb,1,71,0.0518714,0.0186069,0.0891189,99,244
$,normalized-reduced-mps-v2-20-10-ran10x10c.opb,0,0,0.0507699,0.0306452,0.160208,3100,120
&,normalized-vtxcov_v2000_e4000_0.opb.PB06.opb,timeout,-1,-1,-1,-1,1961,4000
&,normalized-BA_RDC4.dot_luby_0null0mast_rapportOE2.0_TMAX120_K67_cod1.opb,timeout,-1,-1,-1,-1,40451,40950
$,normalized-reduced-mps-v2-20-10-vpm2.opb,1,54,455.176,0.0317655,455.27,2754,444
&,normalized-j12053_6.std.opb,timeout,-1,-1,-1,-1,72842,256600
&,normalized-edgecross20-080.lin.opb,timeout,-1,-1,-1,-1,3142,10083
&,normalized-frb40-19-5.opb,timeout,-1,-1,-1,-1,760,41619
&,normalized-reduced-mps-v2-20-10-ship04s.opb,timeout,-1,-1,-1,-1,43740,348
$,normalized-j6021_5.std.opb,1,89,5.3546,0.599844,7.39419,36722,123525
$,normalized-mps-v2-20-10-bm23.opb,1,34,0.0723524,0.0193351,0.107156,27,20
$,normalized-factor-size=9-P=127-Q=491.opb,1,127,0.0648584,0.0189841,0.101528,99,244
$,normalized-reduced-mps-v2-20-10-ran10x10b.opb,0,0,0.0519788,0.0288542,0.13042,3100,120
$,normalized-mps-v2-20-10-mzzv11.opb,1,-10859,91.8265,0.125389,92.5081,11247,9744
$,normalized-factor-size=9-P=347-Q=379.opb,1,347,0.0775133,0.0255976,0.120959,99,244
&,normalized-sporttournament38.lin.opb,timeout,-1,-1,-1,-1,2071,2736
&,normalized-bogr_10.opb,timeout,-1,-1,-1,-1,895,1660
$,normalized-lo_16x16_003.opb.metafix.opb,1,131,0.120136,0.0327407,0.170259,256,94
$,normalized-fir07_area_opers.opb,1,32,2.07579,0.279814,3.04925,22270,51660
$,normalized-j9023_3.std.opb,1,116,0.818308,0.918635,3.89316,54782,184370
$,normalized-factor-size=9-P=97-Q=457.opb,1,97,0.0582108,0.0189132,0.0940978,99,244
$,normalized-reduced-mps-v2-20-10-ran17x17.opb,1,35,1.16367,0.0453083,1.36084,8959,323
&,normalized-NG.dot_unif_10null20mast_rapportOE2.0_TMAX60_K192_cod2.opb,timeout,-1,-1,-1,-1,400896,402763
$,normalized-j12020_5.std.opb,1,69,1.29881,1.15793,5.47907,72842,234431
$,normalized-reduced-mps-v2-20-10-n3703.opb,0,0,360.847,0.408037,363.038,155000,5150
&,normalized-reduced-mps-v2-20-10-sp97ic.opb,timeout,-1,-1,-1,-1,12497,1033
$,normalized-factor-size=9-P=127-Q=487.opb,1,127,0.0647777,0.0265274,0.109831,99,244
$,normalized-reduced-mps-v2-20-10-p6000.opb,1,-98107,23.1684,0.0424066,23.3181,6000,2171
$,normalized-OGR_8.opb,1,34,11.9826,0.0321737,12.0906,392,679
$,normalized-ssa7552-158.opb,1,1327,2.45208,0.0446762,2.59738,2726,4397
$,normalized-ws97-5.opb,1,2642,0.0565665,0.0265296,0.144501,907,403
$,normalized-factor-size=9-P=7-Q=223.opb,1,7,0.0572274,0.0212487,0.0959942,99,244
&,normalized-matrix_5x3_6.opb,timeout,-1,-1,-1,-1,6027,21278
$,normalized-j12060_6.std.opb,1,110,4.05138,1.34583,8.54395,72842,256039
$,normalized-factor-size=9-P=149-Q=167.opb,1,149,0.076885,0.019307,0.114528,99,244
&,normalized-sporttournament40.lin.opb,timeout,-1,-1,-1,-1,2300,3040
&,normalized-BA_RDC4.dot_luby_10null0mast_rapportOE1.0_TMAX120_K67_cod1.opb,timeout,-1,-1,-1,-1,40451,40950
&,normalized-graphpart_clique-60.lin.opb,timeout,-1,-1,-1,-1,5490,10680
&,normalized-j9025_10.std.opb,timeout,-1,-1,-1,-1,54782,184407
&,normalized-p6b.opb,timeout,-1,-1,-1,-1,462,5852
&,normalized-bogr_16.opb,timeout,-1,-1,-1,-1,5570,10896
$,normalized-C499.a.opb,1,64,9.59628,0.0516252,9.81567,1226,4208
$,normalized-fir02_area_partials.opb,1,19,0.0429892,0.0221214,0.0817051,99,191
$,normalized-f20c10b_009_area_delay.opb,1,24,0.201991,0.109309,0.550709,6148,19000
$,normalized-j12024_7.std.opb,1,112,1.09891,1.10112,4.96773,72842,245025
&,normalized-vtxcov_v2000_e4000_7.opb.PB06.opb,timeout,-1,-1,-1,-1,1968,4000
$,normalized-jnh301.opb,1,95,0.0871089,0.024252,0.169229,200,1000
&,normalized-reduced-mps-v2-20-10-nsrand_ipx.opb,timeout,-1,-1,-1,-1,6651,721
$,normalized-hw32-vm25p-opt.opb.negationfix.opb,1,7,0.133554,0.0366008,0.237512,3168,262
$,normalized-opt-market-split_4_30_1.opb,1,2,68.1862,0.0239456,68.226,94,8
$,normalized-count.b.opb,1,24,0.145047,0.034103,0.256794,466,694
$,normalized-randd92c9f.cudf.paranoid.opb,1,6259,0.325753,0.142058,0.80542,5458,24252
$,normalized-factor-size=9-P=127-Q=211.opb,1,127,0.0584929,0.0212564,0.0984436,99,244
$,normalized-aim-200-3_4-yes1-1.opb,1,200,0.108135,0.0279142,0.17883,400,880
$,normalized-f20c10b_011_area_delay.opb,1,26,0.533383,0.227965,1.26569,13304,43326
&,normalized-par32-2.opb,timeout,-1,-1,-1,-1,6352,13429
$,normalized-C880.b.opb,1,63,0.846714,0.0517725,0.985724,756,1853
&,normalized-reduced-mps-v2-20-10-ship12s.opb,timeout,-1,-1,-1,-1,82890,1037
$,normalized-factor-size=9-P=223-Q=307.opb,1,223,0.0621621,0.0201778,0.100078,99,244
&,normalized-frb50-23-5.opb,timeout,-1,-1,-1,-1,1150,80035
&,normalized-sep6.5.opb,timeout,-1,-1,-1,-1,9324,28660
$,normalized-995.cudf.paranoid.opb,0,0,0,0.0199749,0.0382432,166,1068
$,normalized-j12039_5.std.opb,1,106,1.76989,1.24053,6.11704,72842,245560
$,normalized-reduced-fir06_trarea_ac.opb,1,4812,59.2165,0.0610882,59.4098,4360,8610
&,normalized-reduced-mps-v2-20-10-stocfor1.opb,timeout,-1,-1,-1,-1,3330,117
$,normalized-aim-50-2_0-yes1-4.opb,1,50,0.0610146,0.0179608,0.129716,100,150
$,normalized-reduced-fir05_trarea_ac.opb,1,23670,0.0583826,0.0349875,0.135323,1152,1774
$,normalized-ex4inp.r.opb,1,5,0.0599935,0.0296501,0.141402,240,91
$,normalized-1097.cudf.paranoid.opb,1,125,0.0463632,0.0327916,0.113978,329,2015
$,normalized-hw32-vm85p-opt.opb.negationfix.opb,1,27,307.999,0.0554919,308.234,10272,706
$,normalized-opt-market-split_4_30_3.opb,1,2,24.7069,0.0209537,24.7455,94,8
$,normalized-lo_12x12_000.opb.metafix.opb,1,66,0.0488466,0.0230644,0.0884842,144,70
$,normalized-reduced-mps-v2-20-10-biella1.opb,0,0,0.134778,0.1352,0.808223,42650,1202
&,normalized-bogr_19.opb,timeout,-1,-1,-1,-1,10998,21679
$,normalized-neos-785912.opb,0,0,7.43117,0.0333325,7.5312,1380,1714
$,normalized-reduced-mps-v2-20-10-n3709.opb,0,0,355.049,0.398682,357.209,155000,5150
&,normalized-hw64-vm99p-opt.opb.negationfix.opb,timeout,-1,-1,-1,-1,45696,1556
&,normalized-protfold.opb,timeout,-1,-1,-1,-1,1835,2112
$,normalized-par8-1-c.opb,1,64,0.0499194,0.0284833,0.117809,128,318
$,normalized-reduced-mps-v2-20-10-scrs8.opb,0,0,0.135143,0.103772,0.589047,35070,488
&,normalized-reduced-mps-v2-20-10-blp-ic97.opb,timeout,-1,-1,-1,-1,11503,971
$,normalized-factor-size=9-P=223-Q=431.opb,1,223,0.0715181,0.0172462,0.105842,99,244
$,normalized-lo_6x6_003.opb.metafix.opb,1,19,0.0401041,0.0189774,0.0741626,36,34
$,normalized-s4-4-3-9pb.opb,1,68,0.377322,0.033587,0.486216,840,2526
$,normalized-ii16b2.opb,1,1031,2.83229,0.067439,3.14984,2152,17197
$,normalized-factor-size=9-P=179-Q=509.opb,1,179,0.0670631,0.0243896,0.110059,99,244
$,normalized-reduced-mps-v2-20-10-arki001.opb,0,0,0.316918,0.0906293,0.77946,8268,1451
$,normalized-NG.dot_unif_10null0mast_rapportOE2.0_TMAX15_K192_cod2.opb,1,-11801,1347.59,2.41107,1360.3,400896,402763
$,normalized-reduced-mps-v2-20-10-ran14x18.opb,0,0,0.0838272,0.0458856,0.232234,7812,284
&,normalized-j9025_7.std.opb,timeout,-1,-1,-1,-1,54782,184232
&,normalized-autocorr_bern25-06.lin.opb,timeout,-1,-1,-1,-1,407,764
&,normalized-sporttournament26.lin.opb,timeout,-1,-1,-1,-1,949,1248
&,normalized-opt-market-split_7_60_2.opb,timeout,-1,-1,-1,-1,172,14
$,normalized-par16-5-c.opb,1,341,1.20447,0.0306802,1.27443,682,1701
$,normalized-mps-v2-20-10-mod008.opb,1,307,1.37037,0.0221579,1.41274,319,6
$,normalized-factor-size=9-P=347-Q=487.opb,1,347,0.0618906,0.0187622,0.0966113,99,244
$,normalized-reduced-mps-v2-20-10-n370a.opb,0,0,73.7577,0.417114,75.9573,155000,5150
&,normalized-30_30_4.5_0.95_98.opb,timeout,-1,-1,-1,-1,4624,5263
$,normalized-NG.dot_luby_20null10mast_rapportOE1.0_TMAX180_K192_cod2.opb,1,-36160,229.166,2.47995,241.941,400896,402763
$,normalized-factor-size=9-P=97-Q=479.opb,1,97,0.0621139,0.0238813,0.102668,99,244
&,normalized-j12013_5.std.opb,timeout,-1,-1,-1,-1,72842,234296
$,normalized-factor-size=9-P=67-Q=191.opb,1,67,0.0597249,0.0226131,0.0991679,99,244
&,normalized-reduced-mps-v2-20-10-mod011.opb,timeout,-1,-1,-1,-1,309773,5980
&,normalized-wnq_n100_mw99_9.opb.PB06.opb,timeout,-1,-1,-1,-1,10000,656900
$,normalized-OGR_4.opb,1,6,0.0426609,0.0222636,0.0824754,40,43
$,normalized-reduced-mps-v2-20-10-vtp.base.opb,0,0,0.0776913,0.0353617,0.194872,4524,257
$,normalized-graphpart_2pm-0044-0044.lin.opb,1,-13,0.0942206,0.0255425,0.137174,144,208
&,normalized-par32-4.opb,timeout,-1,-1,-1,-1,6352,13489
&,normalized-sporttournament48.lin.opb,timeout,-1,-1,-1,-1,3336,4416
$,normalized-f20c10b_024_area_delay.opb,1,24,4.17453,0.0654503,4.36636,3392,9001
$,normalized-lo_16x16_004.opb.metafix.opb,1,135,0.108665,0.0232087,0.148613,256,94
$,normalized-simp-nonunif-100_100.12.opb,1,41,2.85581,6.65808,28.9789,25484,1553328
$,normalized-j12044_1.std.opb,1,100,1.07389,1.17644,5.07436,72842,256356
&,normalized-par32-3.opb,timeout,-1,-1,-1,-1,6352,13473
&,normalized-domset_v500_e2000_w30_mw19_14.opb.PB06.opb,timeout,-1,-1,-1,-1,468,468
$,normalized-f20c10b_001_area_delay.opb,1,28,24.71,0.187778,25.341,11321,36630
$,normalized-fir02_area_delay.opb,1,8,0.0630324,0.0260841,0.129094,716,1923
&,normalized-par32-3-c.opb,timeout,-1,-1,-1,-1,2650,6619
&,normalized-frb35-17-5.opb,timeout,-1,-1,-1,-1,595,28143
&,normalized-j12052_10.std.opb,timeout,-1,-1,-1,-1,72842,256287
$,normalized-reduced-mps-v2-20-10-nug08.opb,1,18,5.90249,0.12907,6.71147,32640,912
$,normalized-lo_16x16_000.opb.metafix.opb,1,120,0.0834061,0.0244915,0.12752,256,94
$,normalized-mps-v2-20-10-stein15.opb,1,9,0.0458702,0.0295621,0.0902178,15,36
$,normalized-1125.cudf.paranoid.opb,0,0,0,0.0230024,0.0416213,139,792
&,normalized-sep4.5.opb,timeout,-1,-1,-1,-1,9324,28660
$,normalized-factor-size=9-P=17-Q=487.opb,1,17,0.0610931,0.0194272,0.0973262,99,244
&,normalized-frb53-24-5.opb,timeout,-1,-1,-1,-1,1272,94226
